"5% increased Stun Duration on Enemies per Endurance Charge","인내 충전 하나당 적 기절 지속시간 5% 증가"
"3% increased Area of Effect per Endurance Charge","인내 충전 하나당 효과 범위 3% 증가"
"+1 to Minimum Endurance Charges","인내 충전 최소치 +1"
"5% chance to gain an Endurance Charge on Kill","처치 시 5%의 확률로 인내 충전 획득"
"14% increased Projectile Attack Damage","14% increased Projectile Attack Damage"
"10% increased Projectile Attack Damage","10% increased Projectile Attack Damage"
"20% increased Projectile Attack Damage","20% increased Projectile Attack Damage"
"to 40% increased Damage with Hits to targets","대상 명중 시 피해 최대 40% 증가"
"+15 to Dexterity","민첩 +15"
"8% increased Dexterity","민첩 8% 증가"
"+15 to Strength","힘 +15"
"8% increased Strength","힘 8% 증가"
"12% increased Damage with Axes","도끼 사용 시 피해 12% 증가"
"8% increased Accuracy Rating with Axes","도끼 사용 시 정확도 8% 증가"
"20% increased Damage with Axes","도끼 사용 시 피해 20% 증가"
"12% increased Accuracy Rating with Axes","도끼 사용 시 정확도 12% 증가"
"10% increased Accuracy Rating with Axes","도끼 사용 시 정확도 10% 증가"
"20% increased Critical Strike Chance with Axes","도끼 사용 시 치명타 확률 20% 증가"
"30% increased Damage with Axes","도끼 사용 시 피해 30% 증가"
"+30% to Critical Strike Multiplier with Axes","도끼 사용 시 치명타 피해 배율 +30%"
"+200 to Accuracy Rating with Axes","도끼 사용 시 정확도 +200"
"30% increased Damage with Ailments from Attack Skills while wielding an Axe","30% increased Damage with Ailments from Attack Skills while wielding an Axe"
"4% increased Attack Speed with Maces and Sceptres","4% increased Attack Speed with Maces and Sceptres"
"8% increased Accuracy Rating with Maces and Sceptres","8% increased Accuracy Rating with Maces and Sceptres"
"8% increased Attack Speed with Maces and Sceptres","8% increased Attack Speed with Maces and Sceptres"
"+200 to Accuracy Rating with Maces and Sceptres","+200 to Accuracy Rating with Maces and Sceptres"
"6% increased Movement Speed if you've Hit an Enemy Recently","최근 4초 이내 적 명중 시 이동 속도 6% 증가"
"10% increased Physical Damage with Maces and Sceptres","10% increased Physical Damage with Maces and Sceptres"
"+15% to Critical Strike Multiplier with Maces and Sceptres","+15% to Critical Strike Multiplier with Maces and Sceptres"
"8% increased Physical Damage with Maces and Sceptres","8% increased Physical Damage with Maces and Sceptres"
"18% increased Physical Damage with Maces and Sceptres","18% increased Physical Damage with Maces and Sceptres"
"40% increased Critical Strike Chance with Maces and Sceptres","철퇴나 셉터 사용 시 치명타 확률 40% 증가"
"+25% to Critical Strike Multiplier with Maces and Sceptres","+25% to Critical Strike Multiplier with Maces and Sceptres"
"12% increased Physical Damage with Maces and Sceptres","12% increased Physical Damage with Maces and Sceptres"
"10% increased Stun Duration on Enemies","적 기절 지속시간 10% 증가"
"5% chance to double Stun Duration","5%의 확률로 기절 지속시간 2배"
"28% increased Physical Damage with Maces and Sceptres","28% increased Physical Damage with Maces and Sceptres"
"50% increased Stun Duration against Enemies that are on Full Life","생명력이 최대인 적에게 주는 기절 지속시간 50% 증가"
"28% increased Damage with Ailments from Attack Skills while wielding a Mace or Sceptre","28% increased Damage with Ailments from Attack Skills while wielding a Mace or Sceptre"
"14% increased Damage with Swords","14% increased Damage with Swords"
"14% increased Damage with Ailments from Attack Skills while wielding a Sword","14% increased Damage with Ailments from Attack Skills while wielding a Sword"
"10% increased Stun Duration with Two Handed Melee Weapons on Enemies","양손 근접 무기 사용 시 적 기절 지속시간 10% 증가"
"14% increased Physical Attack Damage while holding a Shield","방패를 들고 있는 동안 물리 공격 피해 14% 증가"
"Attack Skills deal 14% increased Damage with Ailments while holding a Shield","방패를 들고 있는 동안 공격 스킬로 주는 상태 이상 피해 14% 증가"
"12% increased Physical Attack Damage while holding a Shield","방패를 들고 있는 동안 물리 공격 피해 12% 증가"
"10% increased Physical Attack Damage while holding a Shield","방패를 들고 있는 동안 물리 공격 피해 10% 증가"
"30% increased Physical Attack Damage while holding a Shield","방패를 들고 있는 동안 물리 공격 피해 30% 증가"
"Attack Skills deal 30% increased Damage with Ailments while holding a Shield","방패를 들고 있는 동안 공격 스킬로 주는 상태 이상 피해 30% 증가"
"5% chance to gain an Endurance Charge on Kill while holding a Shield","방패를 들고 있는 동안 처치 시 5%의 확률로 인내 충전 획득"
"12% increased Damage with Staves","12% increased Damage with Staves"
"12% increased Damage with Ailments from Attack Skills while wielding a Staff","12% increased Damage with Ailments from Attack Skills while wielding a Staff"
"+4% Chance to Block Attack Damage while wielding a Staff","지팡이 장착 시 공격 피해를 막아낼 확률 +4%"
"+600 Armour if you've Blocked Recently","최근 4초 이내 막아낸 경우 방어 +600"
"30% increased Mana Regeneration Rate if you've Hit a Cursed Enemy Recently","최근 4초 이내 저주받은 적 명중 시 마나 재생 속도 30% 증가"
"Recover 2% of Mana when you Kill a Cursed Enemy","저주받은 적 처치 시 마나의 2% 회복"
"10% increased Effect of your Curses if you've spent 200 total Mana Recently","최근 4초 이내 사용한 마나가 200 이상일 경우 자신의 저주 효과 10% 증가"
"2% increased Spell Damage per 100 Maximum Mana, up to 40%","최대 마나 100당 주문 피해 2% 증가, 최대 40%"
"2% Chance to Block Spell Damage","2%의 확률로 주문 피해를 막아냄"
"6% Chance to Block Spell Damage","6%의 확률로 주문 피해를 막아냄"
"1% increased Mana Regeneration Rate per 1% Chance to Block Spell Damage","주문 피해 막기 확률 1%당 마나 재생 속도 1% 증가"
"20% increased Effect of Buffs granted by your Golems","골렘이 제공하는 버프 효과 20% 증가"
"Golems have 12% increased Maximum Life","골렘의 최대 생명력 12% 증가"
"20% increased Damage while you have a Summoned Golem","소환된 골렘 1개를 보유하는 동안 피해 20% 증가"
"30% increased Effect of Buffs granted by your Golems","골렘이 제공하는 버프 효과 30% 증가"
"Golems have 15% increased Maximum Life","골렘의 최대 생명력 15% 증가"
"5% increased Flask Effect Duration","플라스크 효과 지속시간 5% 증가"
"Flasks applied to you have 10% increased Effect","자신에게 적용된 플라스크의 효과 10% 증가"
"8% increased Attack and Cast Speed during Effect of any Mana Flask","마나 플라스크 효과를 받는 동안 공격 및 시전 속도 8% 증가"
"10% increased Mana Recovery Rate during Effect of any Mana Flask","마나 플라스크 효과를 받는 동안 마나 회복 속도 10% 증가"
"6% increased Mine Damage","지뢰 피해 6% 증가"
"Skills used by Mines have 6% increased Area of Effect","지뢰로 인해 사용된 스킬의 효과 범위 6% 증가"
"Skills used by Mines deal 30% increased Area Damage if you Detonated a Mine Recently","최근 4초이내 지뢰를 폭발시켰을 경우 지뢰로 인해 사용된 스킬이 주는 범위 피해 30% 증가"
"Skills used by Mines have 10% increased Area of Effect","지뢰로 인해 사용된 스킬의 효과 범위 10% 증가"
"Skills used by Mines have 10% increased Area of Effect if you Detonated a Mine Recently","최근 4초 이내 지뢰를 폭발시켰을 경우 지뢰로 인해 사용된 스킬의 효과 범위 10% 증가"
"8% increased Mine Damage","지뢰 피해 8% 증가"
"4% reduced Mana Reservation of Skills that throw Mines","지뢰 투척 스킬의 마나 점유 4% 감소"
"25% increased Mine Damage","지뢰 피해 25% 증가"
"12% reduced Mana Reservation of Skills that throw Mines","지뢰 투척 스킬의 마나 점유 12% 감소"
"+20% to Damage over Time Multiplier for Ailments from Critical Strikes","치명타로 주는 상태 이상 지속 피해 배율 +20%"
"+12% to Damage over Time Multiplier for Ailments from Critical Strikes","치명타로 주는 상태 이상 지속 피해 배율 +12%"
"+5% to Damage over Time Multiplier for Ignite from Critical Strikes","치명타로 주는 점화 지속 피해 배율 +5%"
"+20% to Damage over Time Multiplier for Ignite from Critical Strikes","치명타로 주는 점화 지속 피해 배율 +20%"
"45% increased Critical Strike Chance for Spells","주문 치명타 확률 45% 증가"
"+20% to Critical Strike Multiplier against Burning Enemies","화상 상태의 적에게 주는 치명타 피해 배율 +20%"
"16% increased Melee Damage","근접 피해 16% 증가"
"-10 Physical Damage taken from Hits","피격 시 받는 물리 피해 -10"
"-1 Physical Damage taken from Hits per Level","레벨당 피격 시 받는 물리 피해 -1"
"15% increased Life Recovery from Flasks","플라스크로 얻는 생명력 회복 15% 증가"
"20% chance to Avoid Physical Damage from Hits","피격 시 20%의 확률로 물리 피해 회피"
"Skills supported by Unleash have +1 to maximum number of Seals","촉발 보조 젬 효과가 적용되는 스킬이 가지는 최대 봉인 수 +1"
"15% increased Projectile Speed","투사체 속도 15% 증가"
"12% increased Melee Damage","근접 피해 12% 증가"
"Strike Skills target 1 additional nearby Enemy","타격 스킬이 추가로 주변 적 1명을 추가 대상으로 삼음"
"+8% to Fire Damage over Time Multiplier","지속 화염 피해 배율 +8%"
"30% increased Totem Life","토템 생명력 30% 증가"
"Totems gain +20% to all Elemental Resistances","토템의 모든 원소 저항 +20%"
"Totems have 15% additional Physical Damage Reduction","토템의 받는 물리 피해 15% 추가 감소"
"+100 Armour per Summoned Totem","소환된 토템 하나당 방어도 +100"
"12% increased Totem Damage","토템 피해 12% 증가"
"Attacks used by Totems have 4% increased Attack Speed","토템의 공격 속도 4% 증가"
"Each Totem applies 1% increased Damage taken to Enemies near it","토템 하나당 주변에 있는 적이 받는 피해 1% 증가"
"Attack Skills have +1 to maximum number of Summoned Ballista Totems","공격 스킬로 소환 가능한 쇠뇌 토템 최대치 +1"
"Regenerate 0.5% of Mana per second for each Summoned Totem","소환된 토템 하나당 1초마다 마나의 0.5% 재생"
"You and your Totems Regenerate 1% of Life per second for each Summoned Totem","자신 및 자신의 토템이 초당 소환된 토템 하나당 생명력의 1% 재생"
"Projectile Attack Hits deal up to 30% more Damage to targets at the start of their movement, dealing less Damage to targets as the projectile travels farther","투사체 공격 적중 시, 투사체 발사 지점에서 대상이 가까울수록 받는 피해 최대 30% 증폭, 멀어질수록 받는 피해 감폭"
"20% chance for Flasks you use to not consume Charges","20%의 확률로 자신의 플라스크 충전을 소모하지 않음"
"You and nearby Allies deal 30% increased Damage","자신 및 주변 동료들이 주는 피해 30% 증가"
"15% chance for Flasks you use to not consume Charges","15%의 확률로 자신의 플라스크 충전을 소모하지 않음"
"Minions have 4% increased Movement Speed","소환수의 이동 속도 4% 증가"
"Minions have 5% increased Movement Speed","소환수의 이동 속도 5% 증가"
"20% increased Critical Strike Chance with Totem Skills","토템 스킬 치명타 확률 20% 증가"
"+10% to Critical Strike Multiplier with Totem Skills","토템 치명타 피해 배율 +10%"
"1% increased Movement Speed per Summoned Totem","소환된 토템 하나당 이동 속도 1% 증가"
"10% increased Fire Damage with Attack Skills","공격 스킬의 화염 피해 10% 증가"
"10% increased Ignite Duration on Enemies","적에게 적용되는 점화 지속시간 10% 증가"
"Ignites you inflict deal Damage 8% faster","플레이어가 유발한 점화가 피해 8% 가속"
"15% chance to Shock","15%의 확률로 감전 유발"
"24% increased Lightning Damage with Attack Skills","공격 스킬의 번개 피해 24% 증가"
"10% increased Lightning Damage with Attack Skills","공격 스킬의 번개 피해 10% 증가"
"Impales you inflict last 1 additional Hit","플레이어가 부여한 꿰뚫기 효과가 1회 추가로 적중할 동안 유지됨"
"Cover Rare or Unique Enemies in Ash for 10 Seconds on Hit","명중 시 10초 동안 희귀 또는 고유 적을 재로 덮음"
"Warcries Debilitate Enemies for 1 second","함성이 1초 동안 적에게 쇠잔 유발"
"Gain Convergence when you Hit a Unique Enemy, no more than once every 8 seconds","고유 적 적중 시 수렴 획득, 최대 8초마다 1번 충전"
"Gain Fanaticism for 4 seconds on reaching Maximum Fanatic Charges","최대 광신 충전에 도달 시 4초 동안 광신주의 획득"
"Attacks with Two Handed Melee Weapons deal 12% increased Damage with Ailments","양손 근접 무기 공격으로 주는 상태 이상 피해 12% 증가"
"16% increased Physical Damage with Two Handed Melee Weapons","16% increased Physical Damage with Two Handed Melee Weapons"
"Attacks with Two Handed Melee Weapons deal 16% increased Damage with Ailments","양손 근접 무기 공격으로 주는 상태 이상 피해 16% 증가"
"Attacks with Two Handed Melee Weapons deal 10% increased Damage with Ailments","양손 근접 무기 공격으로 주는 상태 이상 피해 10% 증가"
"14% increased Brand Damage","낙인 피해 14% 증가"
"Sword Attacks deal 15% increased Damage with Ailments","Sword Attacks deal 15% increased Damage with Ailments"
"Staff Attacks deal 30% increased Damage with Hits and Ailments","Staff Attacks deal 30% increased Damage with Hits and Ailments"
"+2 to Melee Strike Range with Staves","+2 to Melee Strike Range with Staves"
"Staff Attacks deal 15% increased Damage with Hits and Ailments","Staff Attacks deal 15% increased Damage with Hits and Ailments"
"10% increased Stun Duration with Staves on Enemies","10% increased Stun Duration with Staves on Enemies"
"14% increased Physical Damage with Maces or Sceptres","철퇴나 셉터 사용 시 물리 피해 14% 증가"
"5% reduced Enemy Stun Threshold with Maces or Sceptres","5% reduced Enemy Stun Threshold with Maces or Sceptres"
"Mace or Sceptre Attacks deal 14% increased Damage with Ailments","Mace or Sceptre Attacks deal 14% increased Damage with Ailments"
"30% increased Physical Damage with Maces or Sceptres","철퇴나 셉터 사용 시 물리 피해 30% 증가"
"10% reduced Enemy Stun Threshold with Maces or Sceptres","10% reduced Enemy Stun Threshold with Maces or Sceptres"
"Mace or Sceptre Attacks deal 30% increased Damage with Ailments","Mace or Sceptre Attacks deal 30% increased Damage with Ailments"
"Mace or Sceptre Attacks deal 12% increased Damage with Hits and Ailments","Mace or Sceptre Attacks deal 12% increased Damage with Hits and Ailments"
"Mace or Sceptre Attacks deal 10% increased Damage with Hits and Ailments","Mace or Sceptre Attacks deal 10% increased Damage with Hits and Ailments"
"16% increased Physical Damage with Maces or Sceptres","철퇴나 셉터 사용 시 물리 피해 16% 증가"
"Mace or Sceptre Attacks deal 16% increased Damage with Ailments","Mace or Sceptre Attacks deal 16% increased Damage with Ailments"
"+2 to Melee Strike Range with Maces and Sceptres","+2 to Melee Strike Range with Maces and Sceptres"
"Axe Attacks deal 12% increased Damage with Ailments","Axe Attacks deal 12% increased Damage with Ailments"
"Axe Attacks deal 28% increased Damage with Hits and Ailments","Axe Attacks deal 28% increased Damage with Hits and Ailments"
"+5 to Maximum Rage","+5 to Maximum Rage"
"Axe Attacks deal 25% increased Damage with Ailments","Axe Attacks deal 25% increased Damage with Ailments"
"Axe Attacks deal 14% increased Damage with Ailments","Axe Attacks deal 14% increased Damage with Ailments"
"Axe Attacks deal 15% increased Damage with Ailments","Axe Attacks deal 15% increased Damage with Ailments"
"",""
"Guard Skills have 15% increased Duration","수호 스킬의 지속 시간 15% 증가"
"Guard Skills have 20% increased Cooldown Recovery Rate","수호 스킬의 재사용 대기시간 회복 속도 20% 증가"
"60% increased total Recovery per second from Life Leech","60% increased total Recovery per second from Life Leech"
"40% increased total Recovery per second from Life Leech","40% increased total Recovery per second from Life Leech"
"15% increased Global Critical Strike Chance","15% increased Global Critical Strike Chance"
"30% increased Global Critical Strike Chance","30% increased Global Critical Strike Chance"
"10% increased Effect of Lightning Ailments","번개 상태 이상 효과 10% 증가"
"10% increased Elemental Damage with Wands","10% increased Elemental Damage with Wands"
"Damage with Weapons Penetrates 2% Elemental Resistance","무기로 주는 피해가 2%의 원소 저항 관통"
"30% increased Duration of Lightning Ailments","번개 상태 이상 지속시간 30% 증가"
"20% increased Effect of Shock","20% increased Effect of Shock"
"25% increased Damage while wielding a Wand","마법봉 장착 시 피해 25% 증가"
"Wand Attacks deal 12% increased Damage with Ailments","마법봉 공격으로 주는 상태 이상 피해 12% 증가"
"14% increased Damage while wielding a Wand","마법봉 장착 시 피해 14% 증가"
"10% increased Damage while wielding a Wand","마법봉 장착 시 피해 10% 증가"
"Dagger Attacks deal 8% increased Damage with Hits and Ailments","Dagger Attacks deal 8% increased Damage with Hits and Ailments"
"25% increased Critical Strike Chance with Daggers","25% increased Critical Strike Chance with Daggers"
"Dagger Attacks deal 10% increased Damage with Hits and Ailments","Dagger Attacks deal 10% increased Damage with Hits and Ailments"
"Dagger Attacks deal 20% increased Damage with Hits and Ailments","Dagger Attacks deal 20% increased Damage with Hits and Ailments"
"Dagger Attacks deal 12% increased Damage with Hits and Ailments","Dagger Attacks deal 12% increased Damage with Hits and Ailments"
"Dagger Attacks deal 24% increased Damage with Hits and Ailments","Dagger Attacks deal 24% increased Damage with Hits and Ailments"
"+1 to Melee Strike Range with Daggers","+1 to Melee Strike Range with Daggers"
"Claw Attacks deal 20% increased Damage with Hits and Ailments","클로 공격으로 주는 적중 및 상태 이상 피해 20% 증가"
"Claw Attacks deal 12% increased Damage with Hits and Ailments","Claw Attacks deal 12% increased Damage with Hits and Ailments"
"Claw Attacks deal 25% increased Damage with Hits and Ailments","Claw Attacks deal 25% increased Damage with Hits and Ailments"
"15% increased Accuracy Rating with Claws","15% increased Accuracy Rating with Claws"
"Minions have +20% to Chaos Resistance","Minions have +20% to Chaos Resistance"
"20% increased Duration of Cold Ailments","냉기 상태 이상 지속시간 20% 증가"
"10% increased Effect of Cold Ailments","냉기 상태 이상 효과 10% 증가"
"15% chance to Freeze Enemies which are Chilled","15% 확률로 냉각된 적을 동결시킴"
"20% increased Effect of Cold Ailments","20% increased Effect of Cold Ailments"
"30% increased Duration of Cold Ailments","냉기 상태 이상 지속시간 30% 증가"
"Ignites you inflict deal Damage 5% faster","Ignites you inflict deal Damage 5% faster"
"+10% to Critical Strike Multiplier for Spells","+10% to Critical Strike Multiplier for Spells"
"+12% to Global Critical Strike Multiplier","+12% to Global Critical Strike Multiplier"
"10% increased Critical Strike Chance for Spells","10% increased Critical Strike Chance for Spells"
"Attack Skills deal 16% increased Damage while Dual Wielding","Attack Skills deal 16% increased Damage while Dual Wielding"
"Attacks with Two Handed Melee Weapons deal 20% increased Damage with Hits and Ailments","Attacks with Two Handed Melee Weapons deal 20% increased Damage with Hits and Ailments"
"Attack Skills deal 15% increased Damage while holding a Shield","Attack Skills deal 15% increased Damage while holding a Shield"
"Sword Attacks deal 12% increased Damage with Hits and Ailments","Sword Attacks deal 12% increased Damage with Hits and Ailments"
"Sword Attacks deal 10% increased Damage with Ailments","Sword Attacks deal 10% increased Damage with Ailments"
"Sword Attacks deal 20% increased Damage with Ailments","Sword Attacks deal 20% increased Damage with Ailments"
"+1 to Melee Strike Range with Swords","+1 to Melee Strike Range with Swords"
"Sword Attacks deal 25% increased Damage with Ailments","Sword Attacks deal 25% increased Damage with Ailments"
"8% increased Attack Speed with Daggers","8% increased Attack Speed with Daggers"
"+1 to Melee Strike Range with Claws","클로 사용 시 근접 타격 범위 +1"
"Overwhelm 10% Physical Damage Reduction","Overwhelm 10% Physical Damage Reduction"
"Claw Attacks deal 8% increased Damage with Hits and Ailments","Claw Attacks deal 8% increased Damage with Hits and Ailments"
"Poisons you inflict deal Damage 6% faster","Poisons you inflict deal Damage 6% faster"
"Axe Attacks deal 10% increased Damage with Hits and Ailments","Axe Attacks deal 10% increased Damage with Hits and Ailments"
"30% increased Mana Regeneration Rate","30% increased Mana Regeneration Rate"
"25% increased Global Critical Strike Chance","25% increased Global Critical Strike Chance"
"Attacks with Two Handed Melee Weapons deal 24% increased Damage with Ailments","Attacks with Two Handed Melee Weapons deal 24% increased Damage with Ailments"
"12% increased Area of Effect if you've Killed Recently","12% increased Area of Effect if you've Killed Recently"
"Axe Attacks deal 20% increased Damage with Ailments","Axe Attacks deal 20% increased Damage with Ailments"
"+1 to Melee Strike Range with Axes","+1 to Melee Strike Range with Axes"
"Attack Skills deal 12% increased Damage while Dual Wielding","Attack Skills deal 12% increased Damage while Dual Wielding"
"Attack Skills deal 25% increased Damage with Ailments while Dual Wielding","Attack Skills deal 25% increased Damage with Ailments while Dual Wielding"
"+30% to Global Critical Strike Multiplier","+30% to Global Critical Strike Multiplier"
"Sword Attacks deal 30% increased Damage with Ailments","Sword Attacks deal 30% increased Damage with Ailments"
"Attack Skills deal 10% increased Damage while holding a Shield","Attack Skills deal 10% increased Damage while holding a Shield"
"Attacks with Two Handed Melee Weapons deal 25% increased Damage with Ailments","Attacks with Two Handed Melee Weapons deal 25% increased Damage with Ailments"
"Attacks with Two Handed Melee Weapons deal 14% increased Damage with Ailments","Attacks with Two Handed Melee Weapons deal 14% increased Damage with Ailments"
"25% increased Stun Duration with Two Handed Melee Weapons on Enemies","25% increased Stun Duration with Two Handed Melee Weapons on Enemies"
"Sword Attacks deal 20% increased Damage with Hits and Ailments","Sword Attacks deal 20% increased Damage with Hits and Ailments"
"25% increased Critical Strike Chance with Bows","25% increased Critical Strike Chance with Bows"
"Recover 20 Life when you Block","Recover 20 Life when you Block"
"Attack Skills deal 10% increased Damage while Dual Wielding","Attack Skills deal 10% increased Damage while Dual Wielding"
"Attack Skills deal 24% increased Damage while Dual Wielding","Attack Skills deal 24% increased Damage while Dual Wielding"
"+10% to Critical Strike Multiplier with Swords","+10% to Critical Strike Multiplier with Swords"
"16% increased Physical Damage with One Handed Melee Weapons","16% increased Physical Damage with One Handed Melee Weapons"
"Attacks with One Handed Melee Weapons deal 16% increased Damage with Ailments","한손 근접 무기 공격으로 주는 상태 이상 피해 16% 증가"
"+12% to Melee Critical Strike Multiplier","+12% to Melee Critical Strike Multiplier"
"+25 to maximum Mana","+25 to maximum Mana"
"+2 to Melee Strike Range","근접 타격 범위 +2"
"6% increased Attack and Cast Speed","6% increased Attack and Cast Speed"
"10% chance to Freeze, Shock and Ignite","10% chance to Freeze, Shock and Ignite"
"12% increased Global Physical Damage","12% increased Global Physical Damage"
"30% increased Elemental Damage with Maces or Sceptres","30% increased Elemental Damage with Maces or Sceptres"
"10% increased Accuracy Rating with Maces or Sceptres","철퇴나 셉터 사용 시 정확도 10% 증가"
"+16% to Critical Strike Multiplier with Maces or Sceptres","철퇴나 셉터 사용 시 치명타 피해 배율 +16%"
"20% increased Critical Strike Chance with Maces or Sceptres","20% increased Critical Strike Chance with Maces or Sceptres"
"Attack Skills deal 15% increased Damage while Dual Wielding","Attack Skills deal 15% increased Damage while Dual Wielding"
"20% increased Global Critical Strike Chance","20% increased Global Critical Strike Chance"
"+10 to Maximum Rage","+10 to Maximum Rage"
"75% increased Attack Critical Strike Chance while Dual Wielding","75% increased Attack Critical Strike Chance while Dual Wielding"
"20% increased Attack Critical Strike Chance while Dual Wielding","20% increased Attack Critical Strike Chance while Dual Wielding"
"+10% to Attack Critical Strike Multiplier while Dual Wielding","쌍수 사용 시 공격 치명타 피해 배율 +10%"
"10% increased Damage with One Handed Weapons","10% increased Damage with One Handed Weapons"
"Attacks with One Handed Weapons deal 10% increased Damage with Ailments","Attacks with One Handed Weapons deal 10% increased Damage with Ailments"
"8% increased Attack Speed with One Handed Weapons","8% increased Attack Speed with One Handed Weapons"
"Attacks with One Handed Weapons deal 30% increased Damage with Ailments","한손 무기 공격으로 주는 상태 이상 피해 30% 증가"
"Attacks with One Handed Weapons deal 20% increased Damage with Ailments","한손 무기 공격으로 주는 상태 이상 피해 20% 증가"
"Attack Skills deal 8% increased Damage while Dual Wielding","Attack Skills deal 8% increased Damage while Dual Wielding"
"Sword Attacks deal 8% increased Damage with Ailments","Sword Attacks deal 8% increased Damage with Ailments"
"Sword Attacks deal 12% increased Damage with Ailments","Sword Attacks deal 12% increased Damage with Ailments"
"Axe Attacks deal 26% increased Damage with Ailments","Axe Attacks deal 26% increased Damage with Ailments"
"Overwhelm 12% Physical Damage Reduction","Overwhelm 12% Physical Damage Reduction"
"50% increased Defences from Equipped Shield","50% increased Defences from Equipped Shield"
"Attack Skills deal 20% increased Damage while Dual Wielding","Attack Skills deal 20% increased Damage while Dual Wielding"
"15% chance to gain a Frenzy Charge when you Block","15% chance to gain a Frenzy Charge when you Block"
"15% chance to gain an Endurance Charge when you Block","15% chance to gain an Endurance Charge when you Block"
"8% increased Attack Damage while Dual Wielding","쌍수 사용 시 공격 피해 8% 증가"
"4% chance to Avoid Elemental Ailments","4% chance to Avoid Elemental Ailments"
"Minions have 6% increased Attack Speed","Minions have 6% increased Attack Speed"
"Minions have 4% chance to deal Double Damage","소환수가 4% 확률로 두배 피해를 줌"
"10% increased Global Critical Strike Chance","10% increased Global Critical Strike Chance"
"Minions have +10% to Chaos Resistance","Minions have +10% to Chaos Resistance"
"Hexes have 50% increased Doom gain rate","사술의 멸망 획득 속도 50% 증가"
"10% increased Area of Effect of Hex Skills","사술 스킬 효과 범위 10% 증가"
"20% increased Global Physical Damage","20% increased Global Physical Damage"
"+25% to Global Critical Strike Multiplier","+25% to Global Critical Strike Multiplier"
"3% increased Trap Throwing Speed","3% increased Trap Throwing Speed"
"3% increased Mine Throwing Speed","3% increased Mine Throwing Speed"
"8% increased Trap Damage","8% increased Trap Damage"
"20% increased Block Recovery","20% increased Block Recovery"
"+5% Chance to Block Attack Damage if you've dealt a Critical Strike Recently","+5% Chance to Block Attack Damage if you've dealt a Critical Strike Recently"
"10% increased Area of Effect of Aura Skills","10% increased Area of Effect of Aura Skills"
"5% increased Totem Placement speed","5% increased Totem Placement speed"
"15% increased Brand Attachment range","15% increased Brand Attachment range"
"Brand Skills have 15% increased Duration","Brand Skills have 15% increased Duration"
"25% increased Totem Placement speed","25% increased Totem Placement speed"
"10% increased Totem Duration","10% increased Totem Duration"
"30% increased Totem Duration","30% increased Totem Duration"
"5% increased Cast Speed with Brand Skills","5% increased Cast Speed with Brand Skills"
"16% increased Global Physical Damage","16% increased Global Physical Damage"
"+50 to Armour","+50 to Armour"
"Inherent loss of Rage is 20% slower","기본적으로 상실하는 격노를 20% 더 느리게 상실"
"Mace or Sceptre Attacks deal 8% increased Damage with Hits and Ailments","Mace or Sceptre Attacks deal 8% increased Damage with Hits and Ailments"
"3% increased Attack Speed with Maces or Sceptres","철퇴나 셉터 사용 시 공격 속도 3% 증가"
"Withered you Inflict expires 10% slower","Withered you Inflict expires 10% slower"
"23% increased Damage over Time","23% increased Damage over Time"
"+6% to Chaos Damage over Time Multiplier","+6% to Chaos Damage over Time Multiplier"
"+12% to Chaos Resistance","+12% to Chaos Resistance"
"+1% to maximum Chaos Resistance","+1% to maximum Chaos Resistance"
"25% increased Chaos Damage","25% increased Chaos Damage"
"20% increased Effect of Withered","20% increased Effect of Withered"
"0.2% of Chaos Damage Leeched as Energy Shield","0.2% of Chaos Damage Leeched as Energy Shield"
"Attacks with One Handed Melee Weapons deal 25% increased Damage with Ailments","한손 근접 무기 공격으로 주는 상태 이상 피해 25% 증가"
"14% increased Global Physical Damage","14% increased Global Physical Damage"
"10% increased Global Physical Damage","10% increased Global Physical Damage"
"3% increased maximum Energy Shield","3% increased maximum Energy Shield"
"+4% to Cold Damage over Time Multiplier","+4% to Cold Damage over Time Multiplier"
"15% increased Effect of Lightning Ailments","번개 상태 이상 효과 15% 증가"
"20% increased Effect of Lightning Ailments","번개 상태 이상 효과 20% 증가"
"Hexes you inflict have +10 to maximum Doom","플레이어가 유발하는 사술의 최대 멸망 +10"
"Hex Skills have 80% increased Skill Effect Duration","사술 스킬의 스킬 효과 지속시간 80% 증가"
"40% increased Area of Effect of Hex Skills","사술 스킬 효과 범위 40% 증가"
"50% reduced Projectile Fork angle","투사체 갈래 각도 50% 감소"
"+3% chance to Evade Attack Hits","공격 적중 회피 확률 +3%"
"Sword Attacks deal 10% increased Damage with Hits and Ailments","Sword Attacks deal 10% increased Damage with Hits and Ailments"
"+25% to Critical Strike Multiplier with Swords","+25% to Critical Strike Multiplier with Swords"
"50% increased Critical Strike Chance with Swords","50% increased Critical Strike Chance with Swords"
"10% increased Effect of Non-Curse Auras from your Skills on Enemies","10% increased Effect of Non-Curse Auras from your Skills on Enemies"
"20% increased Cooldown Recovery Rate of Movement Skills","20% increased Cooldown Recovery Rate of Movement Skills"
"30% increased Elemental Damage","30% increased Elemental Damage"
"20% increased Effect of Non-Damaging Ailments","20% increased Effect of Non-Damaging Ailments"
"20% reduced Effect of Chill and Shock on you","플레이어에게 적용되는 냉각 및 감전 효과 20% 감소"
"10% increased Cast Speed","10% increased Cast Speed"
